Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
688000,0.42863518,0.0003,0.4155354464951998,16.0,0.2117392,0.4160200298466581,0.0002592489,-0.21373682,0.00011080904,0.000105433326,0.0014553547
692000,0.44058305,0.00029999999,0.4192422747422578,16.0,0.21318687,0.41849452118247243,0.00028710283,-0.21372667,0.00011551354,0.00011325769,0.0014802051
696000,0.42476806,0.00029999999,0.41777221682540916,16.0,0.21270354,0.41777222010683507,0.00026620948,-0.21444416,0.00011109817,0.000110062174,0.0014916564
700000,0.45136476,0.00029999999,0.41902378128564105,16.0,0.21251577,0.41927409742740873,0.0002659996,-0.21507958,0.00010916189,0.00010886249,0.0014812851
704000,0.4442373,0.0003,0.41226321190469345,16.0,0.21321493,0.41201396318057837,0.0002529008,-0.21489365,0.00011039964,0.000109105495,0.0014593806
708000,0.42648974,0.00029999999,0.41151545517209726,16.0,0.21365698,0.41151439794834627,0.00024357112,-0.21536124,0.00010476717,0.00010401363,0.0014823074
712000,0.45051375,0.00029999999,0.4145181492288062,16.0,0.21289732,0.41426783984011795,0.00025802426,-0.214521,0.000109506786,0.00010870574,0.0014956996
716000,0.4285001,0.00029999999,0.412256954526178,16.0,0.21391283,0.41301097199952197,0.00024830052,-0.21582055,0.00010629115,0.00010420005,0.0014897687
720000,0.42534265,0.00029999999,0.4120171689168578,16.0,0.21305354,0.41126408519897056,0.00025753747,-0.21560968,0.00010776069,0.00010692516,0.0014975945
724000,0.40935025,0.00029999999,0.41476846212085255,16.0,0.21375151,0.41526909134489426,0.00025407778,-0.21529405,0.000103189974,0.00010183108,0.0015235267
728000,0.42901793,0.00029999999,0.42009593693483543,16.0,0.21287724,0.4200250359925818,0.0002446691,-0.21586405,0.000104996165,0.00010156481,0.0015439113
732000,0.44665864,0.00029999996,0.41373369585582404,16.0,0.2138323,0.4135094764879194,0.00024155751,-0.21577622,0.00010255829,0.000101027836,0.0015436171
736000,0.47148803,0.00029999996,0.408975660752762,16.0,0.21372454,0.4092615818406673,0.00025046998,-0.21638104,0.000107689455,0.00010515504,0.0015238695
740000,0.4418405,0.00029999999,0.4224373309358263,16.0,0.21437183,0.42202753881190685,0.00024728765,-0.2162393,0.000108775734,0.000104751976,0.0015060282
744000,0.4554099,0.00029999999,0.4122674726268165,16.0,0.21345466,0.41276171992895966,0.00025537316,-0.2159695,0.00010797866,0.000105205625,0.001509845
