Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
366000,1.2057918,0.00029999999,-0.257627112885653,16.0,10.019411,-0.25762711036003244,0.0027316052,-10.025639,0.001082277,0.0012739926,0.0022552495
368000,1.1938579,0.00029999996,-0.2610169433183589,16.0,9.918385,-0.2616949071318416,0.006145274,-9.926419,0.0015789733,0.0023044285,0.0021575014
370000,1.1947948,0.00029999999,-0.263247857363815,16.0,9.830806,-0.2639316162492475,0.018203324,-9.835697,0.004075173,0.004861702,0.0020656898
372000,1.1732373,0.00029999999,-0.26909090307625855,16.0,9.736289,-0.2671186368344194,0.018195646,-9.743746,0.0044498136,0.0043735746,0.0019798228
374000,1.199644,0.00029999999,-0.25793102871755075,16.0,9.658767,-0.2576271104863134,0.011376053,-9.659081,0.0031034972,0.0028217451,0.001896846
376000,1.1990557,0.00029999999,-0.2786206834275147,16.0,9.56823,-0.2796581104779855,0.0076408866,-9.571916,0.0023524968,0.0020989163,0.0018178287
378000,1.1775297,0.00029999999,-0.2677966041837708,16.0,9.485038,-0.2705084671408443,0.0054109734,-9.488152,0.0019072909,0.0016985483,0.0017415177
380000,1.1874084,0.00029999999,-0.2722689014773409,16.0,9.398664,-0.26915253408379475,0.0026699288,-9.400702,0.0011578173,0.0011059346,0.0016673886
382000,1.1890907,0.00029999996,-0.2703448215435291,16.0,9.3174095,-0.2707692220424994,0.0020827593,-9.318981,0.0010090952,0.0009916031,0.0015975931
384000,1.1881226,0.00029999999,-0.2816806659728539,16.0,9.23691,-0.2813559231364121,0.0027326385,-9.238066,0.0012133295,0.0011395961,0.0015315114
386000,1.1705142,0.00029999999,-0.2769747837250974,16.0,9.150758,-0.28135592288385003,0.0025332447,-9.154535,0.0011355629,0.0010793157,0.001466701
388000,1.1871747,0.0003,-0.26620689060153635,16.0,9.069509,-0.2639316167586889,0.005045946,-9.071484,0.0019463623,0.0016843189,0.0014043689
390000,1.1851108,0.00029999999,-0.29915965717880666,16.0,8.984645,-0.2989830420178882,0.01214221,-8.985834,0.0041617868,0.0033427272,0.0013453381
392000,1.1848893,0.00029999996,-0.257094011347518,16.0,8.869308,-0.25694914490489634,0.036858544,-8.897042,0.010389249,0.0102190515,0.0012886247
394000,1.1696799,0.00029999999,-0.2810256347442285,16.0,8.778081,-0.28102563232438177,0.06601874,-8.812284,0.017634789,0.012397063,0.001235571
396000,1.1815933,0.00029999999,-0.2748717887279315,16.0,8.729398,-0.2738982959318969,0.022720775,-8.749284,0.0049887556,0.0035895847,0.0011841315
398000,1.1948026,0.00029999999,-0.2639316180322924,16.0,8.669585,-0.26735041882747257,0.0034740963,-8.66842,0.001185929,0.001093814,0.0011349763
400000,1.1840277,0.00029999999,-0.2610169433183589,16.0,8.599664,-0.25762711099143754,0.002242403,-8.591877,0.000961906,0.00093885086,0.001088028
402000,1.1722418,0.00029999999,-0.26756301922958436,16.0,8.506034,-0.26779660115302617,0.0021258828,-8.512733,0.00092244433,0.0008948374,0.0010429384
404000,1.2158443,0.00029999999,-0.2755555493964089,16.0,8.433246,-0.2755555464671208,0.0019446469,-8.435806,0.00089791644,0.0008877382,0.0009993514
406000,1.2186204,0.00029999999,-0.25641025067904055,16.0,8.351978,-0.2569491446523343,0.0027828661,-8.356074,0.001076076,0.0010299766,0.00095727836
408000,1.2004403,0.00029999999,-0.26420167476690115,16.0,8.281256,-0.2657627039036508,0.0035836303,-8.281705,0.001296478,0.0012103249,0.0009165923
410000,1.199512,0.00029999999,-0.2689655112295315,16.0,8.204099,-0.26666665879579693,0.004225571,-8.20444,0.0014774001,0.0013369399,0.0008781328
412000,1.1968495,0.00029999999,-0.2695798259071943,16.0,8.130286,-0.2705084663831582,0.005323128,-8.129964,0.00178228,0.001551178,0.00084147917
414000,1.1943791,0.00029999999,-0.26598290003772473,16.0,8.050437,-0.2671186373395435,0.008484185,-8.051796,0.002734958,0.0021314523,0.0008058508
416000,1.1956254,0.00029999999,-0.2687179427116345,16.0,7.958354,-0.267350419336914,0.023686627,-7.966786,0.0070776446,0.005015079,0.00077209756
418000,1.1821924,0.00029999999,-0.26576270592414725,16.0,7.881035,-0.26644066923250587,0.02701166,-7.8910766,0.008071117,0.005896345,0.0007397896
420000,1.188963,0.00029999996,-0.2541176413788515,16.0,7.794911,-0.25423728055873157,0.02313706,-7.8068047,0.0070313406,0.0054924777,0.00070894393
422000,1.2073718,0.00029999999,-0.25777777201599544,16.0,7.7204156,-0.25982905172894144,0.02242449,-7.73421,0.006792831,0.0046384335,0.00067942386
424000,1.1832997,0.00029999999,-0.2662184814445111,16.0,7.6483903,-0.26237287334466386,0.017804341,-7.648626,0.00524423,0.004122365,0.0006504055
426000,1.2252148,0.00029999999,-0.26711863809722963,16.0,7.5693254,-0.2691525337049517,0.012821392,-7.5733685,0.003790446,0.0028600057,0.00062282704
428000,1.2147303,0.00029999999,-0.2594782550697741,16.0,7.4950294,-0.26188033322493237,0.011859765,-7.4993005,0.0035527535,0.002771285,0.0005970009
430000,1.2054313,0.00029999999,-0.28033612818778064,16.0,7.413214,-0.27864405942165243,0.012060617,-7.4260974,0.0036804818,0.0027007586,0.00057225634
432000,1.1731164,0.00029999999,-0.2748717887279315,16.0,7.3400054,-0.2755555471039226,0.012166679,-7.349623,0.00386459,0.0028928127,0.0005481961
434000,1.1675674,0.00029999999,-0.2707692247170668,16.0,7.2663097,-0.2684745678709725,0.012863395,-7.2760515,0.0044103307,0.0030647707,0.00052493956
436000,1.2113134,0.00029999999,-0.26508473983760605,16.0,7.1964283,-0.26576270264084056,0.010895387,-7.2048035,0.003975966,0.002988169,0.00050235563
438000,1.1984406,0.00029999996,-0.2680341820431571,16.0,7.125533,-0.2666666589231573,0.010263851,-7.129353,0.0032799596,0.0023818049,0.00048121158
440000,1.1623702,0.00029999996,-0.2691525363568532,16.0,7.052323,-0.26983049966521183,0.011690228,-7.057197,0.004230879,0.002941556,0.00046142796
442000,1.2172594,0.00029999999,-0.25478991027138814,16.0,6.986694,-0.2535593149773145,0.010792887,-6.9894576,0.003907363,0.0026948992,0.0004419678
444000,1.1988076,0.00029999999,-0.258823523626608,16.0,6.906862,-0.2605128129068603,0.009804883,-6.9208817,0.0028525982,0.002230989,0.00042289958
446000,1.1910752,0.00029999999,-0.2803478198206943,16.0,6.839766,-0.2799999909633297,0.010081032,-6.8469915,0.002759557,0.0022638396,0.00040506324
448000,1.1899865,0.00029999999,-0.2705084685299356,16.0,6.772154,-0.27118643284854244,0.0095100235,-6.778152,0.0028986281,0.0020795607,0.00038816818
450000,1.1738623,0.00029999996,-0.25914529335295033,16.0,6.695446,-0.25914529169726574,0.009733953,-6.7060575,0.002986001,0.002198309,0.0003719234
452000,1.1939244,0.00029999999,-0.26689075033704773,16.0,6.620647,-0.2644067707203202,0.008248598,-6.6351624,0.0028252003,0.0019971412,0.0003561657
454000,1.1899283,0.00029999996,-0.263247857363815,16.0,6.5636125,-0.2671186368344194,0.0065657026,-6.568519,0.0019627272,0.0016076881,0.0003411957
456000,1.1842998,0.00029999999,-0.2830252037579272,16.0,6.495796,-0.2823931531518952,0.0050303433,-6.4992337,0.0015288461,0.0013125757,0.00032704778
458000,1.2117528,0.00029999999,-0.2755555493964089,16.0,6.426976,-0.2711864323434183,0.00475306,-6.4346504,0.0016444911,0.0012517519,0.00031342148
460000,1.1881801,0.00029999999,-0.25914529335295033,16.0,6.3654685,-0.2603389752113213,0.0052994736,-6.3644524,0.0017122393,0.0013492029,0.00030029606
462000,1.1880856,0.00029999999,-0.2700854640485894,16.0,6.2910585,-0.27282050392057144,0.0070885145,-6.300104,0.002409772,0.001903671,0.0002876923
464000,1.1864349,0.00029999996,-0.2725423667895592,16.0,6.2185736,-0.27186439893508363,0.0048622913,-6.2325706,0.0018616961,0.0011962103,0.00027577698
466000,1.173376,0.00029999996,-0.26461537870076984,16.0,6.158321,-0.26393161548508537,0.005712595,-6.163854,0.0017174084,0.0015674796,0.00026431156
468000,1.1792287,0.00029999999,-0.2725423667895592,16.0,6.0941677,-0.2738982978261123,0.006020299,-6.097727,0.0021870106,0.0015271754,0.0002534249
470000,1.179815,0.00029999999,-0.2874576206934654,16.0,6.0308757,-0.28610168536335734,0.0055396897,-6.032493,0.0020381338,0.0016313845,0.00024279911
472000,1.1779448,0.00029999999,-0.2610169433183589,16.0,5.9659104,-0.2632478554534097,0.0034170388,-5.9714236,0.0013733034,0.0008663691,0.00023256823
474000,1.1670212,0.00029999999,-0.2635294058743645,16.0,5.903657,-0.2610169414241435,0.003856629,-5.905668,0.0011978995,0.0011411113,0.00022286487
476000,1.2169914,0.00029999996,-0.2620689596595435,16.0,5.8467603,-0.2610169402876143,0.004269064,-5.8446293,0.0013739354,0.001144256,0.00021361838
478000,1.184253,0.00029999996,-0.286495720092048,16.0,5.779029,-0.288547000187075,0.0038896967,-5.784888,0.0013274245,0.0010646527,0.00020474376
480000,1.1870059,0.00029999999,-0.25815125473407136,16.0,5.718348,-0.2569491441472102,0.0029906014,-5.7236533,0.0010800773,0.0009683798,0.00019600958
482000,1.1880217,0.00029999999,-0.2687179427116345,16.0,5.664124,-0.2705084661305961,0.0032430761,-5.6605105,0.0011334614,0.0009882809,0.00018772694
484000,1.1954491,0.00029999999,-0.2618803360268601,16.0,5.5982676,-0.25982905198366213,0.0035781388,-5.6025896,0.0012625918,0.0010624541,0.00018009353
486000,1.1796988,0.00029999996,-0.26576270592414725,16.0,5.528939,-0.26711863670813835,0.0047443337,-5.5436554,0.0018519708,0.0014128042,0.0001727157
488000,1.1902181,0.00029999999,-0.271864400703018,16.0,5.472991,-0.2711864323434183,0.003305771,-5.479111,0.0013431881,0.00093587744,0.0001654236
490000,1.2027756,0.00029999999,-0.2711864346164768,16.0,5.4114513,-0.27282050519417494,0.0045890626,-5.4179635,0.0015157025,0.001410461,0.00015829975
492000,1.1926024,0.0003,-0.2813559259145947,16.0,5.3543515,-0.27864405853768526,0.004331326,-5.3618727,0.0015476408,0.0012940259,0.00015164868
494000,1.2036452,0.00029999999,-0.2779660954818887,16.0,5.303676,-0.2786440601793386,0.0029135922,-5.307206,0.0010070751,0.0008404975,0.00014537628
496000,1.1756381,0.00029999999,-0.2687179427116345,16.0,5.252919,-0.2687179402917878,0.0025839056,-5.2520323,0.00092594954,0.00085667806,0.00013938113
498000,1.1930448,0.00029999999,-0.26940170338011193,16.0,5.197089,-0.270508465751753,0.002022752,-5.194839,0.0008213074,0.0007684867,0.0001333781
500000,1.2122577,0.00029999999,-0.2639316180322924,16.0,5.1416507,-0.26393161548508537,0.0026300272,-5.136392,0.00093308196,0.0008307787,0.0001275922
502000,1.1907696,0.00029999999,-0.26372880766452367,16.0,5.075625,-0.26372880463377907,0.0025124117,-5.082049,0.00096162735,0.00083135744,0.00012227247
504000,1.2114522,0.00029999999,-0.2779660954818887,16.0,5.019841,-0.2752542283575414,0.0021622516,-5.0286727,0.0008768275,0.0008127089,0.00011724968
506000,1.1918325,0.00029999999,-0.2769747837250974,16.0,4.9681196,-0.28034187267478716,0.0032455714,-4.9731636,0.0012248388,0.0010911362,0.00011236598
508000,1.1810158,0.00029999999,-0.26461537870076984,16.0,4.9066844,-0.2644067712254443,0.0023047503,-4.9198823,0.0009971429,0.00085974566,0.00010752639
510000,1.1946917,0.00029999999,-0.27525423113572395,16.0,4.8647566,-0.2745762620184381,0.001898878,-4.862949,0.0008186639,0.00075003604,0.00010290847
512000,1.1872742,0.00029999996,-0.2820689592125087,16.0,4.802784,-0.2823931535339763,0.0025699118,-4.8127975,0.0010235502,0.0008871949,9.8633136e-05
514000,1.1899564,0.00029999999,-0.2549152485394882,16.0,4.7512736,-0.2549152465189918,0.0028398796,-4.7633667,0.0009986011,0.00092987705,9.458921e-05
516000,1.1905979,0.00029999999,-0.2877310860056837,16.0,4.7051806,-0.28610168637360556,0.0025758496,-4.7113023,0.0010041556,0.0007970086,9.067809e-05
518000,1.202877,0.00029999996,-0.26620689060153635,16.0,4.6532054,-0.26735041882747257,0.0017086568,-4.6548862,0.0007392345,0.0006958007,8.6725966e-05
520000,1.1988076,0.00029999999,-0.2759999938309193,16.0,4.601903,-0.27593219482292564,0.0018484078,-4.6015925,0.00076579273,0.00071776344,8.292852e-05
522000,1.1844134,0.00029999999,-0.2618803360268601,16.0,4.5401015,-0.2623728734709449,0.0020417296,-4.550809,0.0007820185,0.00073851604,7.94374e-05
524000,1.1900407,0.00029999996,-0.2639316180322924,16.0,4.4892297,-0.2632478549439683,0.0020860848,-4.500058,0.00081729784,0.00075640116,7.6254095e-05
526000,1.2030147,0.00029999999,-0.257094011347518,16.0,4.445949,-0.2583050765728546,0.0016927908,-4.449934,0.00073075696,0.00069032115,7.3138865e-05
528000,1.1827884,0.00029999999,-0.27428570815495085,16.0,4.398663,-0.27254236426393863,0.0018769328,-4.396936,0.0008086061,0.00074337615,6.995631e-05
530000,1.2143545,0.00029999999,-0.2735042673909766,16.0,4.3451247,-0.2755555471039226,0.0018468926,-4.346288,0.0008171346,0.0007906099,6.6904555e-05
532000,1.1738875,0.00029999999,-0.27361343926241416,16.0,4.2984877,-0.27254236476906274,0.0024807444,-4.2996473,0.0009155892,0.0008669261,6.416784e-05
534000,1.1956279,0.00029999999,-0.2580869507530461,16.0,4.248298,-0.2591452913151847,0.0023753978,-4.2567024,0.00092027296,0.0008868145,6.156417e-05
536000,1.2075797,0.00029999999,-0.26756301922958436,16.0,4.2100344,-0.2664406702427541,0.0017024167,-4.209076,0.000684243,0.0007113136,5.8996673e-05
538000,1.1885138,0.00029999999,-0.26576270592414725,16.0,4.1569653,-0.2657627032722457,0.0015812545,-4.1597414,0.000675117,0.0006863363,5.6432524e-05
540000,1.2103883,0.00029999999,-0.25220338419332344,16.0,4.106119,-0.2516239231977707,0.0019289482,-4.110411,0.00075977313,0.00074856164,5.4013046e-05
542000,1.2142435,0.0003,-0.2717241318575267,16.0,4.060835,-0.2732203306030419,0.0017242216,-4.064014,0.00071227795,0.0007031947,5.1780524e-05
544000,1.2040371,0.00029999999,-0.25966101114527657,16.0,4.0177603,-0.2596610089984991,0.0015282445,-4.018112,0.00068997825,0.0006838856,4.9656766e-05
546000,1.1910064,0.00029999999,-0.26711863809722963,16.0,3.966459,-0.26735041882747257,0.0016647378,-3.972497,0.0007358446,0.0007226939,4.757139e-05
548000,1.1948677,0.00029999999,-0.2772881293953475,16.0,3.9165616,-0.27525422898894647,0.0018458822,-3.9230976,0.0007830281,0.0007487944,4.5519602e-05
550000,1.1966184,0.00029999999,-0.254237282452947,16.0,3.8805063,-0.25423727980104543,0.001791629,-3.877389,0.00078478275,0.0007682772,4.3576794e-05
552000,1.1975211,0.00029999999,-0.26508473983760605,16.0,3.825569,-0.2652991354210764,0.0017272946,-3.8308616,0.0007344118,0.00069954497,4.1773983e-05
554000,1.1963048,0.00029999999,-0.2620689596595435,16.0,3.7898853,-0.2616949075106847,0.0017739617,-3.7888677,0.00077294034,0.0007666825,4.0056228e-05
556000,1.197029,0.0003,-0.24949151984715867,16.0,3.7425997,-0.25355931396706627,0.0017602562,-3.743279,0.0007523706,0.00074650417,3.837784e-05
558000,1.2089094,0.00029999999,-0.2816806659728539,16.0,3.7001836,-0.27829058926839095,0.0015925263,-3.697581,0.0007108856,0.00070669944,3.672176e-05
560000,1.1869043,0.00029999999,-0.2673504213746796,16.0,3.6494596,-0.26983049991777386,0.0018416761,-3.6529617,0.0007827156,0.0007822625,3.514833e-05
562000,1.229396,0.00029999996,-0.27457626504918276,16.0,3.6080828,-0.2752542283575414,0.0017902486,-3.6098173,0.0007695665,0.00075226236,3.3697943e-05
564000,1.2016808,0.00029999999,-0.2728205067224992,16.0,3.5640538,-0.2707692220424994,0.0015150764,-3.5685408,0.00070601376,0.00069754,3.2298634e-05
566000,1.2029752,0.00029999999,-0.26119657535838264,16.0,3.5196626,-0.26169490675299856,0.001553387,-3.5240827,0.00070219894,0.00068867364,3.093624e-05
568000,1.2168515,0.00029999996,-0.2536752080051308,16.0,3.4787593,-0.2536752062220859,0.0015327953,-3.4812615,0.0006929581,0.00067814323,2.9610204e-05
570000,1.2138674,0.0003,-0.2569491467991118,16.0,3.4350731,-0.2583050765728546,0.0015186985,-3.4369295,0.00071583607,0.0007038069,2.834354e-05
572000,1.2002717,0.00029999999,-0.26380164699613556,16.0,3.3968194,-0.2637288051389031,0.0016961023,-3.3942516,0.00075236673,0.00074281736,2.7150576e-05
574000,1.2006185,0.00029999999,-0.27228069566843804,16.0,3.3508008,-0.27076922229722017,0.0015430906,-3.3545666,0.0007188933,0.00071756396,2.6035537e-05
576000,1.1826471,0.0003,-0.26909090307625855,16.0,3.309113,-0.2650847370594235,0.0015249237,-3.3133395,0.000678516,0.0006683875,2.4938583e-05
578000,1.1942544,0.00029999996,-0.27269564607869023,16.0,3.2652745,-0.2786440591690904,0.0014079768,-3.2718115,0.0006704748,0.0006633842,2.385691e-05
580000,1.1956989,0.00029999999,-0.2721367460540217,16.0,3.2243495,-0.269401701597067,0.0015021194,-3.2300518,0.0007216749,0.0007175024,2.2855842e-05
582000,1.1972336,0.00029999999,-0.25210083470124156,16.0,3.190938,-0.25288134762796305,0.0014996831,-3.190998,0.00071472157,0.00071495527,2.1904565e-05
584000,1.1899753,0.00029999999,-0.26940170338011193,16.0,3.1477683,-0.2691525339575137,0.0014556401,-3.150434,0.0006805007,0.000664425,2.0991663e-05
586000,1.231144,0.00029999999,-0.25572649001056313,16.0,3.1083384,-0.2564102487686353,0.0016173554,-3.111315,0.00070190284,0.0006909662,2.0124378e-05
588000,1.2115288,0.00029999999,-0.271864400703018,16.0,3.0679152,-0.27186439817739744,0.001394684,-3.0697467,0.00066463475,0.00066242105,1.9246565e-05
590000,1.1938106,0.00029999996,-0.25966101114527657,16.0,3.0258603,-0.25830507695169774,0.0015303955,-3.031096,0.0006993905,0.0006856628,1.842171e-05
592000,1.1944075,0.00029999999,-0.268474570270312,16.0,2.9898715,-0.27076922178777874,0.00147932,-2.993323,0.0006997151,0.00068771554,1.7661263e-05
594000,1.2199783,0.00029999999,-0.2584615326844729,16.0,2.9574492,-0.2576271107388755,0.0014809415,-2.9542305,0.0006920145,0.0006795249,1.6937147e-05
596000,1.1873692,0.00029999999,-0.26372880766452367,16.0,2.9134386,-0.26372880551774625,0.0013432117,-2.9152799,0.0006354516,0.00063130504,1.622084e-05
598000,1.1726751,0.00029999999,-0.27294117036987753,16.0,2.8745503,-0.2707692224245805,0.0013646574,-2.8766189,0.0006515921,0.0006412574,1.5518282e-05
600000,1.190775,0.00029999996,-0.2603389772318177,16.0,2.8370874,-0.2616949070055606,0.0015013847,-2.8393595,0.0006904575,0.0006826128,1.4870865e-05
602000,1.1815965,0.00029999996,-0.2668965457585351,16.0,2.8005404,-0.2673504195916347,0.0014080514,-2.801466,0.00065076345,0.00064573466,1.4255945e-05
604000,1.2078105,0.00029999996,-0.2700854640485894,16.0,2.763081,-0.270508465625472,0.0013952629,-2.7641525,0.0006557876,0.000650865,1.3666206e-05
606000,1.1956683,0.00029999999,-0.28705881711314707,16.0,2.7218595,-0.2854237201607833,0.0013325007,-2.7276886,0.00061743474,0.0006120697,1.3092582e-05
608000,1.1813407,0.00029999996,-0.2751724076425207,16.0,2.690721,-0.2748717870722469,0.0014365279,-2.690048,0.0006600035,0.000653982,1.2527344e-05
610000,1.1885709,0.00029999996,-0.27399999387562274,16.0,2.6514616,-0.273220331234447,0.0013774448,-2.6553266,0.00062796235,0.0006128285,1.2001239e-05
612000,1.1697434,0.00029999999,-0.2731034421715243,16.0,2.617819,-0.2745762622710002,0.0012946134,-2.619346,0.0006145054,0.00060425873,1.15014755e-05
614000,1.2128257,0.00029999999,-0.2700854640485894,16.0,2.583257,-0.269401701597067,0.0013786248,-2.584673,0.00065702177,0.0006498725,1.1029744e-05
616000,1.1743097,0.00029999999,-0.27025209479973095,16.0,2.5494215,-0.26983050042289797,0.0013589896,-2.5494657,0.00062229467,0.00061658834,1.0576554e-05
618000,1.2173878,0.00029999999,-0.2874576206934654,16.0,2.5108447,-0.28881354958324107,0.0013200117,-2.5128229,0.0006264905,0.0006247015,1.012076e-05
620000,1.2136493,0.00029999999,-0.2583050789721942,16.0,2.480746,-0.2591452908057433,0.0013320036,-2.4784255,0.0006225174,0.0006226483,9.698594e-06
622000,1.1844817,0.00029999999,-0.24615384065187895,16.0,2.44463,-0.24610168714139422,0.0014246829,-2.444447,0.0006473919,0.0006385622,9.299759e-06
624000,1.1905798,0.00029999996,-0.27525423113572395,16.0,2.4098895,-0.2752542283575414,0.0013108564,-2.4096222,0.0006130604,0.00060541375,8.90337e-06
626000,1.2017109,0.00029999999,-0.24758620136256876,16.0,2.3766246,-0.24683759902787006,0.0013159146,-2.376157,0.0006247042,0.0006198103,8.521101e-06
628000,1.2089933,0.00029999999,-0.27322033287610037,16.0,2.33686,-0.2732203306030419,0.0013904137,-2.3409657,0.00065079355,0.0006470584,8.157109e-06
630000,1.193216,0.00029999996,-0.271864400703018,16.0,2.3027956,-0.27254236388509556,0.001268055,-2.3062155,0.0005863776,0.0005829787,7.814415e-06
632000,1.2107652,0.00029999999,-0.2772881293953475,16.0,2.27252,-0.2748717865628055,0.001239815,-2.2740285,0.00058622187,0.00057572883,7.4913883e-06
634000,1.1971544,0.00029999999,-0.2823931560811833,16.0,2.2396,-0.2827118555620565,0.00123744,-2.2411091,0.0005733647,0.00057465775,7.1776576e-06
636000,1.1840965,0.00029999996,-0.2673504213746796,16.0,2.203934,-0.26803417924122935,0.0012295386,-2.2063951,0.00057407736,0.000564322,6.8690324e-06
638000,1.197911,0.00029999996,-0.2691525363568532,16.0,2.1697583,-0.2705084668882823,0.0013459399,-2.1722898,0.0006126106,0.00060654344,6.563996e-06
640000,1.1994003,0.00029999999,-0.28571427932807375,16.0,2.1299534,-0.2847457530639939,0.0013259195,-2.1370032,0.0006013091,0.000600401,6.271418e-06
